ID,hash,author,date,commit_message,is_merge,lines_changed,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,radon_LOC,radon_LLOC,radon_SLOC,radon_comments,radon_avg_cc,radon_avg_MI,radon_avg_vocabulary,radon_avg_length,radon_avg_volume,radon_avg_difficulty,radon_avg_effort,radon_avg_time,radon_avg_bugs
0,ceae4d8297b0afeb1dd8e4af913d7032d7a4d6c4,reynon3,2011-09-26 10:19:02+00:00,Initial Python port,False,3712,282,3430,0.2137809187279152,0.24911660777385158,0.015901060070671377,263,141,153,3,1.3225806451612903,85.72280225846885,11.0,13.833333333333334,64.61207005434001,1.5416666666666667,267.5315006619039,14.862861147883551,0.02153735668478
1,5539324cb4e0e8f595f5bb3fd2536984159d6938,Nathan Reynolds,2012-02-29 09:44:02+00:00,"Add LICENSE file from rotp, bump version to 1.3.1 for PyPI",False,24,23,1,,,,263,141,153,3,1.3225806451612903,85.72280225846885,11.0,13.833333333333334,64.61207005434001,1.5416666666666667,267.5315006619039,14.862861147883551,0.02153735668478
2,d9e3b9110c9557917663d4923431b8c3aa5dc9ea,James O'Beirne,2014-03-05 17:22:59+00:00,convert to unicode instead of int,False,18,4,14,0.0,0.0,1.0,266,143,155,3,1.3225806451612903,85.63730254507043,11.0,13.833333333333334,64.61207005434001,1.5416666666666667,267.5315006619039,14.862861147883551,0.02153735668478
3,2c61a9ca9dd00d292c93ac22cd9dde366dc72401,Nathan Reynolds,2014-03-05 18:36:52+00:00,Bump to v1.4,False,2,1,1,,,,266,143,155,3,1.3225806451612903,85.63730254507043,11.0,13.833333333333334,64.61207005434001,1.5416666666666667,267.5315006619039,14.862861147883551,0.02153735668478
4,f63b685774182ca9c7a576af89429e4402459967,James O'Beirne,2014-03-25 16:39:15+00:00,Support issuer name in URI generation,False,92,77,15,0.4074074074074074,1.0,0.2962962962962963,328,159,183,4,1.4375,85.97095514085198,11.142857142857142,14.857142857142858,67.75089810843183,1.4357142857142857,248.22358587518275,13.79019921528793,0.022583632702810608
5,d3e3160f4606bdb8bdb4c8752073a85beef6bb9e,James O'Beirne,2014-03-25 16:48:56+00:00,doc add,False,1,1,0,,,,329,159,183,4,1.4375,85.86530153470947,11.142857142857142,14.857142857142858,67.75089810843183,1.4357142857142857,248.22358587518275,13.79019921528793,0.022583632702810608
6,ad8a6e103167e34f100b1e9ce3d71aa748aab619,James O'Beirne,2014-03-26 18:27:35+00:00,"backward compat imports, quote issuer name",False,15,9,6,0.0,1.0,0.0,332,161,185,4,1.4375,85.87248413122504,11.142857142857142,14.857142857142858,67.75089810843183,1.4357142857142857,248.22358587518275,13.79019921528793,0.022583632702810608
7,5616a8d7d8db901582c4953f62b46e13a3d65588,Nathan Reynolds,2014-03-27 15:44:58+00:00,Bump to 1.4.1,False,2,1,1,,,,332,161,185,4,1.4375,85.87248413122504,11.142857142857142,14.857142857142858,67.75089810843183,1.4357142857142857,248.22358587518275,13.79019921528793,0.022583632702810608
8,fd5ca5448eb3380eb4f8ca14fb714c7ddee871c4,Josiah Boning,2014-09-29 01:20:56+00:00,"Timing-attack-resistant string comparison

The current implementation leaks information about the correct value of
the OTP code in the string comparison, since python's string comparison
is short-circuiting. This fixes the vulnerability. See
http://crypto.stanford.edu/~dabo/papers/ssl-timing.pdf for why this is
important even in network applications.",False,48,46,2,1.0,1.0,1.0,376,189,212,7,1.5142857142857142,85.18426505612258,12.714285714285714,20.0,92.5789390317008,1.9136363636363636,374.45929931467333,20.803294406370743,0.030859646343900267
9,e19fcc22accf571262b34312af714c5fd68cb074,Nathaniel McCallum,2014-11-20 18:23:56+00:00,Add tests for all the values defined in RFC 6238,False,42,38,4,1.0,1.0,1.0,410,196,243,7,1.5714285714285714,84.7266518667379,13.142857142857142,20.428571428571427,95.83382048126089,2.018398268398268,402.51972967594685,22.362207204219267,0.03194460682708696
10,08a073b83b1c10f9c6a0332d87c9baead16acd00,Nathaniel McCallum,2014-11-20 18:23:56+00:00,Fix code generation for digests != sha1,False,2,1,1,,,,410,196,243,7,1.5714285714285714,84.70877217729955,13.285714285714286,20.714285714285715,97.65463003324479,2.1233089826839824,444.33038689788356,24.685021494326868,0.03255154334441493
11,a5115ecf043b629a55e4efebb232d0698d0ea7d3,Andrey Kislyuk,2015-07-21 15:50:59+00:00,Begin doc reorganization,False,224,132,92,,,,395,191,230,7,1.5142857142857142,85.18426505612258,12.714285714285714,20.0,92.5789390317008,1.9136363636363636,374.45929931467333,20.803294406370743,0.030859646343900267
12,09914d7df2e02f94a8d4472897a8963c559774c8,Andrey Kislyuk,2015-07-21 16:11:31+00:00,Remove DOS line endings,False,654,327,327,,,,429,198,261,7,1.5714285714285714,84.70877217729955,13.285714285714286,20.714285714285715,97.65463003324479,2.1233089826839824,444.33038689788356,24.685021494326868,0.03255154334441493
13,999409ad88a5aba5e237520395d5d9de0e35f594,Marco Biscaro,2015-07-22 02:29:25+00:00,Python 2 to Python 3 conversion,False,95,49,46,0.0,0.0,1.0,432,197,260,9,1.5555555555555556,84.85190079630057,13.285714285714286,18.571428571428573,89.04602876814953,2.0042613636363638,403.7198988047876,22.428883266932644,0.02968200958938318
14,5fcd88cef7592ddb7efcb7e8ed5553d97e58e01b,Andrey Kislyuk,2015-07-23 21:45:17+00:00,Update version,False,2,1,1,,,,432,197,260,9,1.5555555555555556,84.85190079630057,13.285714285714286,18.571428571428573,89.04602876814953,2.0042613636363638,403.7198988047876,22.428883266932644,0.02968200958938318
